Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
The Marlow Collective dba Marlow & Sons,2020-03-16,2020-03-30,2020-03-30,"81 Broadway  Brooklyn, NY, 11249",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,154",26,26
"The Marlow Collective, 243 Dekalb Ave. Rest. Corp. dba Roman's",2020-03-16,2020-03-30,2020-03-30,"243 Dekalb Avenue  Brooklyn, NY, 11205",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,155",27,27
"The Martin-Brower Company, LLC",2020-04-07,2020-04-06,2020-04-06,"15 Commerce Drive South  Harriman, NY, 10926",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,964,116,116
The Mermaid Holding Company LLC,2020-03-15,2020-03-15,2020-03-15,"570 Amsterdam Ave  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,843",7,7
"The Mermaid Inn, East Village",2020-03-15,2020-03-16,2020-03-16,"96 2nd Ave  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,821",33,33
"The New 42nd Street (at 229 West 42nd St., and The New Victory Theater, NYC",2020-03-12,2020-06-22,2020-06-22,"2 NYC locations  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,377,50,50
The New Yorker Hotel,2020-02-19,2020-06-09,2020-06-09,"481 8th Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,478,122,122
"The Odeon, Inc. d/b/a The Odeon",2020-03-16,2020-05-29,2020-05-29,"145 W. Broadway  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,532,109,109
The OYO Hotel Times Square,2020-03-23,2020-06-12,2020-06-12,"157 West 47th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,445,40,40
The Penn Club of New York,2020-03-23,2020-03-30,2020-03-30,"30 West 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,199",60,60
"The Phantom Company, LP",2020-03-12,2020-06-18,2020-06-18,"2 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,404,133,133
"The Philharmonic-Symphony Society of New York, Inc.",2020-03-12,2020-06-10,2020-06-10,"10 Lincoln Center Plaza  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,461,98,98
"The Philharmonic-Symphony Society of New York, Inc. (10 Lincoln Center Plaza)",2020-06-26,2020-06-26,2020-06-26,"10 Lincoln Center  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,356,44,44
The Phillips Club Management Company,2020-08-02,2020-11-05,2020-11-05,"155 W. 66th Street  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,42,25,25
"The Pickle People, LLC aka Maison Pickle",2020-03-16,2020-03-25,2020-03-25,"2315 Broadway  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,398",67,67
"The Pierre, New York, A Taj Hotel",2020-03-22,2020-06-30,2020-06-30,"2 East 61st Street  New York, NY, 10065",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,343,410,410
The Plaza-Sahara Plaza LLC,2020-03-22,2020-03-19,2020-03-19,"768 Fifth Ave  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,670",531,531
The Racquet and Tennis Club,2020-03-22,2020-08-12,2020-08-12,"370 Park Avenue  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,211,33,33
The Rag Trader & Bo Peep Cocktail and Highball Store,2020-03-16,2020-03-17,2020-03-17,"70 West 36th Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,772",77,77
"The Recreational Equipment, Inc. (Westchester)",2021-02-13,2020-11-17,2020-11-17,"49 Fitzgerald St.  Yonkers, NY, 10710",Westchester,,N/A,Market Location,1,58,58
The Redbury New York,2020-05-18,2020-05-13,2020-05-13,"29 E 29th Street  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,586,91,91
"The REP Manager, LLC",2020-03-20,2020-03-18,2020-03-18,"111 North Pearl Street  Albany, NY, 12207",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,685",1,1
The Residence Inn by Marriott Times Square,2020-03-27,2020-04-08,2020-04-08,"1033 Avenue of the Americas  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,916,99,99
The Ribbon Worldwide 44 LLC,2020-03-16,2020-04-17,2020-04-17,"220 W. 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,766,159,159
The Ribbon Worldwide LLC,2020-03-16,2020-04-17,2020-04-17,"20 W 72nd Street  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,767,77,77
"The Ritz-Carlton Hotel Co., LLC dba The Ritz-Carlton New York, Westchester",2020-03-14,2020-06-11,2020-06-11,"3 Renaissance Square  White Plains, NY, 10601",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,450,183,183
The Ritz-Carlton New York Central Park,2020-03-14,2020-03-26,2020-03-26,"50 Central Park South  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,316",312,312
The Rockland County YMCA,2020-03-29,2020-05-27,2020-05-27,"35 South Broadway  Nyack, NY, 10960",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,545,173,173
The Roger Hotel,2020-03-29,2020-03-24,2020-03-24,"131 Madison Ave  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,455",50,50
The Roger Smith Hotel,2020-03-24,2020-03-17,2020-03-17,"501 Lexington Avenue  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,773",29,29
The Roosevelt Hotel NYC,2020-03-21,2020-03-25,2020-03-25,"45 East 45th Street  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,399",473,473
"The Sake Club, Inc. dba Kiosku",2020-03-17,2020-03-20,2020-03-20,"211 E 43rd Street, 1st Floor  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,604",1,1
"The Sake Club, Inc. dba Sakagura",2020-03-17,2020-03-20,2020-03-20,"211 E. 42rd Street, Basement Level  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,605",53,53
The Saratoga Hilton,2020-03-27,2020-03-26,2020-03-26,"534 Broadway  Saratoga, NY, 12866",Saratoga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,325",135,135
"The Shubert Organization, Inc. (several NYC theatres & corporate offices)",2020-03-12,2020-07-03,2020-07-03,"234 West 44th Street  New York, NY, 10038",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,328,"1,980","1,980"
The Sofitel New York (Normandy LLC),2020-03-22,2020-03-17,2020-03-17,"45 West 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,774",225,225
The Solita Soho Hotel,2020-03-19,2020-03-19,2020-03-19,"159 Grand Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,671",14,14
The Stewart Hotel,2020-03-15,2020-06-05,2020-06-05,"371 Seventh Ave. at 31st  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,500,101,101
"The Stomp Company LP (STOMP at the Orpheum Theatre, NYC)",2020-03-12,2020-06-29,2020-06-29,"126 Second Avenue  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,351,40,40
"The StructureTech New York, Inc (10 sites)",2020-03-30,2020-04-06,2020-04-06,"10 NYC locations  Brooklyn/New York, NY, ",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,946,579,579
The Surrey Hotel,2020-03-24,2020-04-17,2020-04-17,"20 E. 76th Street  New York, NY, 10021",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,768,110,110
The Tuscany - A St Giles Signature Hotel,2020-03-29,2020-03-19,2020-03-19,"120 East 39th Street  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,672",75,75
The University Club of New York,2020-04-12,2020-05-08,2020-05-08,"One West 54th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,597,243,243
The Wayfarer,2020-03-18,2020-03-18,2020-03-18,"101 West 57th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,728",107,107
The Well,2020-03-29,2020-03-23,2020-03-23,"2 East 15th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,510",79,79
"The William Vale Staffing, LLC dba The William Vale",2020-03-14,2020-03-16,2020-03-16,"111 North 12th Street  Brooklyn, NY, 11249",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,784",77,77
The Woman's Health Pavilion (2 Locations),2020-03-27,2020-04-03,2020-04-03,"372 Post Avenue, Suite 106  Westbury, NY, 11783",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,983,,
The Woman's Health Pavilion (2 Locations),2020-03-30,2020-04-03,2020-04-03,"372 Post Avenue, Suite 106  Westbury, NY, 11783",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,984,,
The Woman's Health Pavilion (Queens),2020-03-27,2020-04-03,2020-04-03,"82-12 151st Avenue  Howard Beach, NY, 11414",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,998,,
The Woman's Health Pavilion (Queens),2020-03-30,2020-04-03,2020-04-03,"82-12 151st Avenue  Howard Beach, NY, 11414",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,999,,
The Yale Club of New York City,2020-03-20,2020-06-11,2020-06-11,"50 Vanderbilt Ave.  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,449,231,231
The YMCA of Greater New York (24 NYC sites),2020-09-15,2020-09-15,2020-09-15,"24 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,130,"1,599","1,599"
The YMCA of Greater New York (NY YMCA Camps- Mid-Hudson),2020-09-15,2020-09-15,2020-09-15,"300 Big Pond Road  Huguenot, NY, 12746",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,131,2,2
The YMCA of Greater Rochester,2020-03-15,2020-05-18,2020-05-18,"Camp Gorham, 265 Darts Lake Road  Eagle Bay, NY, 13331",Herkimer,,N/A,Unforeseeable business circumstances prompted by COVID 19,566,3,3
The YMCA of Greater Rochester,2020-03-15,2020-05-18,2020-05-18,"Corning Branch, 127 Center Way  Corning, NY, 14830",Steuben,,N/A,Unforeseeable business circumstances prompted by COVID 19,575,118,118
The YMCA of Greater Rochester (multiple sites),2020-03-15,2020-05-18,2020-05-18,"444 East Main Street  Rochester, NY, 14604",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,567,"2,012","2,012"
"Thespian Theatre, Inc. (Circle in the Square Theatre)",2020-03-12,2020-06-17,2020-06-17,"1633 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,413,85,85
Third Ave. Restaurant Inc. dba Jake's Dilemma,2020-03-16,2020-04-17,2020-04-17,"430 Amsterdam Avenue  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,769,26,26
Tiebreaker Productions LLC,2020-06-30,2020-06-08,2020-06-08,"1 Tennis Place  Forest Hills, NY, 11375",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,492,2,2
"Tiger Retail Coast, LLC dba Flying Tiger Copenhagen (2 Long Island locations)",2020-03-17,2020-04-10,2020-04-10,"630 Old Country Road  Garden City, NY, 11530",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,869,,
"Tiger Retail Coast, LLC dba Flying Tiger Copenhagen (4 NYC locations)",2020-03-17,2020-04-10,2020-04-10,"424 Columbus Avenue  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,862,,
"Tiki Chicki, LLC dba Tiki Chick",2020-03-16,2020-03-25,2020-03-25,"517 Amsterdam Avenue  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,400",23,23
Tilcon NY Inc. - New Hamburg,2020-04-03,2020-04-03,2020-04-03,"461 Sheafe Road  New Hamburg, NY, 12590",Dutchess,,N/A,Unforeseeable business circumstances prompted by COVID 19,978,9,9
Tilcon NY Inc. (West Nyack),2020-04-03,2020-04-03,2020-04-03,"1 Crusher Road  West Nyack, NY, 10994",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,001",9,9
Tina Turner Musical LLC (The Lunt Fontanne Theatre),2020-03-12,2020-06-16,2020-06-16,"205 West 46th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,423,90,90
"Tioga Downs Racetrack, LLC (2 locations)",2020-04-01,2020-07-13,2020-07-13,"2384 West River Road  Nichols, NY, 13812",Tioga,,N/A,Unforeseeable business circumstances prompted by COVID 19,310,604,604
"TJX Companies, Inc. (TJ Maxx Store #1197)",2021-01-31,2020-12-03,2020-12-03,"502 86th St.  Brooklyn, NY, 10032",Kings,,N/A,End of real estate lease agreement,1,76,76
"TKNYC, LLC dba Bouchon Bakery & Cafe, Time Warner Center",2020-09-23,2020-09-21,2020-09-21,"10 Columbus Circle  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,116,57,57
"TL Transportation, LLC",2020-11-07,2020-08-03,2020-08-03,"330 Clay Road  Rochester, NY, 14623",Monroe,,N/A,Contract Loss,1,76,76
"TLC West, LLC (Applebee's Camillus restaurant) (5241 W. Genesee St.)",2020-10-25,2020-07-22,2020-07-22,"5241 W. Genesee Street  Camillus, NY, 13031",Onondaga,,N/A,Economic,30,32,32
"TN Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"815 Hutchinson River Pkwy  Brooklyn, NY, 10465",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,354",70,70
Togg Holdings LLC aka Toggenburg Mountain,2020-03-17,2020-03-24,2020-03-24,"1135 Toggenburg Road  Fabius, NY, 13063",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,459",216,216
"Tokyo Mama, Inc, dba SAKE BAR DECIBEL",2020-03-16,2020-03-16,2020-03-16,"240 E. 9th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,822",13,13
"Tokyo Mama, Inc. dba Cha-an",2020-10-13,2020-10-13,2020-10-13,"230 East 9th Street, 2nd Floor  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,62,7,7
"Tokyo Mama, Inc. dba Cha-an",2020-03-18,2020-03-18,2020-03-18,"230 East 9th Street, 2nd Floor  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,729",14,14
Tom Cat Bakery,2020-04-19,2020-09-14,2020-09-14,"43-05 10th Street  Queens, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,133,108,108
"Tommy Bahama R & R Holdings, Inc.",2020-03-31,2020-07-31,2020-07-31,"551 5th Ave.  New York, NY, 10176",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,258,70,70
"Torches on the Hudson, LLC dba Blu Pointe",2020-03-16,2020-03-23,2020-03-23,"120 Front Street  Newburgh, NY, 12550",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,519",76,76
"Tourneau, LLC",2020-04-04,2020-04-10,2020-04-10,"3100 47th Avenue, 5th Floor  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,867,49,49
"Townline BBQ, LLC",2020-03-16,2020-03-20,2020-03-20,"3593 Montauk Highway  Sagaponack, NY, 11962",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,624",11,11
Townsend Leather Company,2020-04-13,2020-04-10,2020-04-10,"4 Grove Street  Johnstown, NY, 12095",Genesee,,N/A,Unforeseeable business circumstances prompted by COVID 19,852,61,61
"Toyota of Manhattan - Skyline Automobiles, Inc.",2020-03-25,2020-04-13,2020-04-13,"645 11th Avenue  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,839,75,75
"TR Apparel, LLC",2020-03-23,2020-03-25,2020-03-25,"609 Greenwich St.  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,401",47,47
"Train Design, LLC (operating as Pastis restaurant)",2020-03-23,2020-03-25,2020-03-25,"52 Gansevoort Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,402",107,107
Train Times Broadway LP (Harry Potter and the Cursed Child at Lyric Theatre - NYC),2020-03-12,2020-06-15,2020-06-15,"2 NYC locations  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,440,115,115
"Traingle Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"2201 Nostrand Avenue  Brooklyn, NY, 11210",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,355",55,55
Trans Express (National Express) (Brooklyn),2020-11-16,2020-11-02,2020-11-02,"150 Conover St.  Brooklyn, NY, 11231",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,43,151,151
Trans Express (National Express) (Queens),2020-11-16,2020-11-02,2020-11-02,"110 Rockaway Blvd.  Queens, NY, 11231",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,45,62,62
"Transform - Headquarters, Manufacturing Facility, and Westchester Showroom",2020-03-17,2020-03-24,2020-03-24,"20 Jones Street  New Rochelle, NY, 10801",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,467",,
Transform - Manhattan Showroom,2020-03-17,2020-03-24,2020-03-24,"200 Lexington Avenue, Suite 708  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,456",,
Transform KM LLC (Kmart Retail Store),2020-05-04,2020-02-04,2020-02-04,"	250 West 34th Street, 1 Penn Plaza J  New York, NY, 10119",New York,,N/A,Economic,127,160,160
Transform SR LLC (Sears Retail Store and Auto Center),2020-05-04,2020-02-04,2020-02-04,"2001 South Rd..  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,121,65,65
Transform SR LLC (Sears Unit 01364 Retail Store and Unit 06444 Auto Center),2020-05-06,2020-02-06,2020-02-06,"4 Smith Haven Mall  Lake Grove, NY, 11755",Suffolk,,N/A,Economic,118,77,77
